name|netacuity_id|targeting_tag|state_id
Unnikulam|965544|CITY_UNNIKULAM|52010018
Chodavaram|726044|CITY_CHODAVARAM|52009994
Gordhanpura|1348158|CITY_GORDHANPURA|52010035
Sarapaka|953233|CITY_SARAPAKA|52033962
Nagbhir|934307|CITY_NAGBHIR|52001320
Digoi|891320|CITY_DIGOI|52010044
Banjaria|1333648|CITY_BANJARIA|52009998
Khandri|915301|CITY_KHANDRI|52010044
Katol|726322|CITY_KATOL|52001320
Gokalpura|1336691|CITY_GOKALPURA|52010002
Lachhmangarh|922497|CITY_LACHHMANGARH|52010035
Hat Saraiya|901228|CITY_HAT_SARAIYA|52009998
Balianta|870309|CITY_BALIANTA|52010030
Gundlapalem|899150|CITY_GUNDLAPALEM|52009994
Bahl|869222|CITY_BAHL|52024787
Karikkad|912013|CITY_KARIKKAD|52010018
Papora|1345204|CITY_PAPORA|52010027
Kondasamudram|918948|CITY_KONDASAMUDRAM|52010036
Bharwain|876662|CITY_BHARWAIN|52024787
Dahagaon|886736|CITY_DAHAGAON|52001320
Jamgaon|904664|CITY_JAMGAON|52001320
Garhi|1348118|CITY_GARHI|52010035
Lodha|1348601|CITY_LODHA|52010035
Katrenipadu|913398|CITY_KATRENIPADU|52009994
Challakere|882173|CITY_CHALLAKERE|52010011
Karunguli|726538|CITY_KARUNGULI|52010036
Hathipura|901332|CITY_HATHIPURA|52010002
Damannapet|887153|CITY_DAMANNAPET|52033962
Mokeri|932059|CITY_MOKERI|52010018
Chippili|885458|CITY_CHIPPILI|52009994
Nazirpur|937120|CITY_NAZIRPUR|52001309
Veldi|966842|CITY_VELDI|52033962
Umria|965442|CITY_UMRIA|52010027
Majida|926899|CITY_MAJIDA|52001309
Puthiyangadi|743821|CITY_PUTHIYANGADI|52010018
Colachel|886353|CITY_COLACHEL|52010036
Velagapudi|966793|CITY_VELAGAPUDI|52009994
Bhulki|1350867|CITY_BHULKI|52010044
Daldali|1355595|CITY_DALDALI|52001309
Puraini|945774|CITY_PURAINI|52009998
Manegaon|928446|CITY_MANEGAON|52001320
Turkaha|964580|CITY_TURKAHA|52009998
Karthikappally|912464|CITY_KARTHIKAPPALLY|52010018
Barhi|872649|CITY_BARHI|52028057
Belgaon|1341325|CITY_BELGAON|52001320
Poyyamani|945222|CITY_POYYAMANI|52010036
Chikkanankuppam|884893|CITY_CHIKKANANKUPPAM|52010036
Siswa|1354237|CITY_SISWA|52010044
Akoti|864359|CITY_AKOTI|52010002
Lahsari|922814|CITY_LAHSARI|52010044
Kanjale|910799|CITY_KANJALE|52010011
Ummalada|965393|CITY_UMMALADA|52009994
Bishanpur|1354728|CITY_BISHANPUR|52028102
Himmatpura|1348215|CITY_HIMMATPURA|52010035
Munipampula|933306|CITY_MUNIPAMPULA|52033962
Asakapalle|867090|CITY_ASAKAPALLE|52009994
Chungathara|886224|CITY_CHUNGATHARA|52010018
Kottur|1349565|CITY_KOTTUR|52033962
Borkhedi|1343189|CITY_BORKHEDI|52010027
Becharaji|740540|CITY_BECHARAJI|52010002
Jamua|904851|CITY_JAMUA|52028057
Chinnaserpadi|885343|CITY_CHINNASERPADI|52010036
Sankarapuram|726564|CITY_SANKARAPURAM|52010036
Dhakpura|889426|CITY_DHAKPURA|52010044
Hansrajpur|900335|CITY_HANSRAJPUR|52010044
Keeramangalam|913859|CITY_KEERAMANGALAM|52010036
Santpur|1349078|CITY_SANTPUR|52010035
Akhepura|864244|CITY_AKHEPURA|52010035
Valavilai|966356|CITY_VALAVILAI|52010036
Khanpura|1348457|CITY_KHANPURA|52010035
Jandpur|905047|CITY_JANDPUR|52010031
Udupa|965002|CITY_UDUPA|52010030
Madar|744070|CITY_MADAR|52010044
Kothur|1349563|CITY_KOTHUR|52033962
Pokhar Bhinda|1353664|CITY_POKHAR_BHINDA|52010044
Lingavaram|924299|CITY_LINGAVARAM|52009994
Abhepur|863160|CITY_ABHEPUR|52010008
Kakrala|908695|CITY_KAKRALA|52010044
Keorakhali|914128|CITY_KEORAKHALI|52001309
Chennapuram|883923|CITY_CHENNAPURAM|52033962
Shapur|1349790|CITY_SHAPUR|52033962
Kondale|918895|CITY_KONDALE|52001320
Adabala|863287|CITY_ADABALA|52010035
Annamalainagar|726523|CITY_ANNAMALAINAGAR|52010036
Dheksara|890530|CITY_DHEKSARA|52009998
Garu|1339756|CITY_GARU|52028057
Bhasmehr|876698|CITY_BHASMEHR|52024787
Suraj Nagar|664984|CITY_SURAJ_NAGAR|52010027
Somanhalli|958278|CITY_SOMANHALLI|52010011
Ambalakaranpatti|865129|CITY_AMBALAKARANPATTI|52010036
Sakvad|951435|CITY_SAKVAD|52001320
Kharsundi|915922|CITY_KHARSUNDI|52001320
Harohalli|900951|CITY_HAROHALLI|52010011
Chupki|886249|CITY_CHUPKI|52010031
Adavi Kotturu|863363|CITY_ADAVI_KOTTURU|52009994
Muddanahalli|932595|CITY_MUDDANAHALLI|52010011
Silapathar|956551|CITY_SILAPATHAR|52009997
Konur|919151|CITY_KONUR|52010036
Baramunda|872214|CITY_BARAMUNDA|52010030
Salalpur|951502|CITY_SALALPUR|52001309
Kumari|1348549|CITY_KUMARI|52010035
Mailaram|926632|CITY_MAILARAM|52033962
Maholi|738191|CITY_MAHOLI|52010044
Kodoth|918117|CITY_KODOTH|52010018
Gurgawan|1351736|CITY_GURGAWAN|52010044
Degaon|1341492|CITY_DEGAON|52001320
Rajagopalapuram|1333290|CITY_RAJAGOPALAPURAM|52009994
Dharti Dand|890348|CITY_DHARTI_DAND|52010044
Hasainpur|901122|CITY_HASAINPUR|52010031
Chellampatti|883845|CITY_CHELLAMPATTI|52010036
Mobiripatti|931722|CITY_MOBIRIPATTI|52010036
Magdi|925730|CITY_MAGDI|52033962
Tungi|1355926|CITY_TUNGI|52001309
Kistampet|917807|CITY_KISTAMPET|52033962
Singaram|957029|CITY_SINGARAM|52033962
Khandad|915225|CITY_KHANDAD|52001320
Narharpur|936267|CITY_NARHARPUR|52010044
Majidpur|1349609|CITY_MAJIDPUR|52033962
Latteri|923842|CITY_LATTERI|52010036
Mulad|932916|CITY_MULAD|52010002
Katghara|1352319|CITY_KATGHARA|52010044
Dobhi|1351435|CITY_DOBHI|52010044
Mamipur|927963|CITY_MAMIPUR|52010044
Vaslai|966682|CITY_VASLAI|52001320
Kudchi|920290|CITY_KUDCHI|52010011
Bhadane|875209|CITY_BHADANE|52001320
Boinchi|880100|CITY_BOINCHI|52001309
Cherlapalli|883986|CITY_CHERLAPALLI|52033962
Manavadi|928138|CITY_MANAVADI|52010036
Baizapur|869623|CITY_BAIZAPUR|52010044
Sunguvarchatram|959715|CITY_SUNGUVARCHATRAM|52010036
Sunna|1354325|CITY_SUNNA|52010044
Malout|659935|CITY_MALOUT|52010031
Thakurbari|962408|CITY_THAKURBARI|52001309
Machavaram|925064|CITY_MACHAVARAM|52009994
Vinjamur|726084|CITY_VINJAMUR|52009994
Penta|943210|CITY_PENTA|52009994
Gajipur|1351542|CITY_GAJIPUR|52010044
Nagzari|934957|CITY_NAGZARI|52001320
Rangapahar|948172|CITY_RANGAPAHAR|52024792
Chaital|881537|CITY_CHAITAL|52001309
Chakarpur|881978|CITY_CHAKARPUR|52010044
Bhataura|1350796|CITY_BHATAURA|52010044
Dadha|1351201|CITY_DADHA|52010044
Hamidpur|1348190|CITY_HAMIDPUR|52010035
Rangpur|1336957|CITY_RANGPUR|52010002
Satuluru|954201|CITY_SATULURU|52009994
Mohal|931829|CITY_MOHAL|52024787
Attibele|726224|CITY_ATTIBELE|52010011
Dhakeri|889394|CITY_DHAKERI|52009997
Baireddipalle|869551|CITY_BAIREDDIPALLE|52009994
Kumarapettai|920818|CITY_KUMARAPETTAI|52010036
Choudwar|886066|CITY_CHOUDWAR|52010030
Ganapathipuram|894632|CITY_GANAPATHIPURAM|52010036
Bangarupalem|871341|CITY_BANGARUPALEM|52009994
Lagadapadu|922670|CITY_LAGADAPADU|52009994
Jaganathapuram|903669|CITY_JAGANATHAPURAM|52010036
Acharlagudem|863229|CITY_ACHARLAGUDEM|52033962
Sonnathadi|958603|CITY_SONNATHADI|52001320
Balirampur|1341289|CITY_BALIRAMPUR|52001320
Pararauna|941348|CITY_PARARAUNA|52009998
Peli|1340636|CITY_PELI|52018194
Narasannapalem|936082|CITY_NARASANNAPALEM|52009994
Barunhat|873233|CITY_BARUNHAT|52001309
Bhopani|877866|CITY_BHOPANI|52010008
Dhobni|890771|CITY_DHOBNI|52028057
Sikhrani|956435|CITY_SIKHRANI|52010044
Mundla Husain|933198|CITY_MUNDLA_HUSAIN|52010027
Kaliyaganj|909279|CITY_KALIYAGANJ|52001309
Mathania|1348722|CITY_MATHANIA|52010035
Saini|1353942|CITY_SAINI|52010044
Mahiravani|926217|CITY_MAHIRAVANI|52001320
Bhagwatpur|875593|CITY_BHAGWATPUR|52009998
Adhe|1341179|CITY_ADHE|52001320
Songaon|1342365|CITY_SONGAON|52001320
Janwal|905272|CITY_JANWAL|52001320
Chautara|1355586|CITY_CHAUTARA|52001309
Palwali|940220|CITY_PALWALI|52010008
Pachrukhi|1334738|CITY_PACHRUKHI|52009998
Dudu|892507|CITY_DUDU|52010035
Girmapur|897172|CITY_GIRMAPUR|52033962
Behta Chand|874320|CITY_BEHTA_CHAND|52010044
Bayanpur|1338536|CITY_BAYANPUR|52010008
Andoo|865939|CITY_ANDOO|52018194
Uran|726362|CITY_URAN|52001320
Barauni|872330|CITY_BARAUNI|52009998
Chichala|884738|CITY_CHICHALA|52001320
Dihawa|891367|CITY_DIHAWA|52010044
Puranpur|726612|CITY_PURANPUR|52010044
Mhaswad|1398985|CITY_MHASWAD|52001320
Dhanegaon|1341518|CITY_DHANEGAON|52001320
Mustial|933772|CITY_MUSTIAL|52033962
Chaudhripur|883544|CITY_CHAUDHRIPUR|52010044
Ukhlarsi|965130|CITY_UKHLARSI|52010044
Jamodi|904775|CITY_JAMODI|52010027
Ullur|965250|CITY_ULLUR|52010036
Sikrauri|956480|CITY_SIKRAURI|52010044
Velivarru|966859|CITY_VELIVARRU|52009994
Khariya|915787|CITY_KHARIYA|52010035
Pindara|1339200|CITY_PINDARA|52010008
Murkata|933543|CITY_MURKATA|52009997
Timmapuram|1333349|CITY_TIMMAPURAM|52009994
Barkheda|872858|CITY_BARKHEDA|52010027
Goura|898414|CITY_GOURA|52010044
Diha|1351420|CITY_DIHA|52010044
Tarphara|961570|CITY_TARPHARA|52010044
Trikkandiyur|726298|CITY_TRIKKANDIYUR|52010018
Kolegaon|918500|CITY_KOLEGAON|52001320
Marha|1353035|CITY_MARHA|52010044
Hatgachha|901262|CITY_HATGACHHA|52001309
Nemmeli|937306|CITY_NEMMELI|52010036
Arasapatti|866601|CITY_ARASAPATTI|52010036
Baberu|867997|CITY_BABERU|52010044
Sathwa|954059|CITY_SATHWA|52010044
Kalipahari|1348354|CITY_KALIPAHARI|52010035
Tallapalem|960807|CITY_TALLAPALEM|52009994
Ravigudem|948987|CITY_RAVIGUDEM|52009994
Karbi Anglong|741857|CITY_KARBI_ANGLONG|52009997
Deulgaon Raja|743783|CITY_DEULGAON_RAJA|52001320
Hingalganj|901897|CITY_HINGALGANJ|52001309
Kotla|1337834|CITY_KOTLA|52024787
Nawabganj|1353334|CITY_NAWABGANJ|52010044
Khurunti|917213|CITY_KHURUNTI|52010030
Nidamarru|937566|CITY_NIDAMARRU|52009994
Bhokarwadi|877772|CITY_BHOKARWADI|52001320
Kollengode|918617|CITY_KOLLENGODE|52010018
Vallikunnam|966390|CITY_VALLIKUNNAM|52010018
Vadakuthu|966064|CITY_VADAKUTHU|52010036
Wangi|967621|CITY_WANGI|52001320
Maniyur|928871|CITY_MANIYUR|52010018
Kerakatpur|914166|CITY_KERAKATPUR|52010044
Shivapur|955894|CITY_SHIVAPUR|52010011
Kulgachi|920653|CITY_KULGACHI|52001309
Budagavi|880726|CITY_BUDAGAVI|52009994
Dera|1338673|CITY_DERA|52010008
Lohapur|924499|CITY_LOHAPUR|52001309
Malerna|927422|CITY_MALERNA|52010008
Arail|866483|CITY_ARAIL|52010044
Chiranellur|885495|CITY_CHIRANELLUR|52010018
Chikni|884934|CITY_CHIKNI|52009998
Semlia|1349119|CITY_SEMLIA|52010035
Animur|866079|CITY_ANIMUR|52010036
Kakoria|1338869|CITY_KAKORIA|52010008
Kolgaon|918507|CITY_KOLGAON|52001320
Arakulam|866502|CITY_ARAKULAM|52010018
Bhatta Bazar|876927|CITY_BHATTA_BAZAR|52009998
Aneg Behta|865968|CITY_ANEG_BEHTA|52010044
Akkivaram|864311|CITY_AKKIVARAM|52009994
Ambheti|865210|CITY_AMBHETI|52010002
Manimangalam|928839|CITY_MANIMANGALAM|52010036
Atturkuppam|867634|CITY_ATTURKUPPAM|52010036
Kufri|920372|CITY_KUFRI|52024787
Datpadi|888153|CITY_DATPADI|52001320
Uchhali|964788|CITY_UCHHALI|52010002
Bhikampur|1350832|CITY_BHIKAMPUR|52010044
Karoli|1348415|CITY_KAROLI|52010035
Mamillapalle|927962|CITY_MAMILLAPALLE|52009994
Shujalpur|726402|CITY_SHUJALPUR|52010027
Govardhanpur|898425|CITY_GOVARDHANPUR|52010044
Takia|1340692|CITY_TAKIA|52018194
Balaramapuram|870116|CITY_BALARAMAPURAM|52009994
Bellur|1340760|CITY_BELLUR|52010011
Pukhru|945404|CITY_PUKHRU|52024787
Kukri|1352605|CITY_KUKRI|52010044
Kumbhari|920898|CITY_KUMBHARI|52001320
Gnaramvilai|741119|CITY_GNARAMVILAI|52010036
Malaiyanur|0|CITY_MALAIYANUR|52010036
Barrackpur - Ii|0|CITY_BARRACKPUR_-_II|52001309
