,city_smaller_name,netacuity_id_x,CITY-CODE,short_name,REGION,check_code
616,kadi,148426,148426.0,gj,gj,True
617,karamsad,148427,148427.0,gj,gj,True
618,keshod,148428,148428.0,gj,gj,True
619,khambhaliya,148429,148429.0,gj,gj,True
620,khambhat,148430,148430.0,gj,gj,True
621,kheda,148431,148431.0,gj,gj,True
622,kheralu,148432,148432.0,gj,gj,True
623,kosamba,148433,148433.0,gj,gj,True
624,kutiyana,148434,148434.0,gj,gj,True
625,lakadiya,148435,148435.0,gj,gj,True
626,lathi,148436,148436.0,gj,gj,True
627,limbdi,148437,148437.0,gj,gj,True
628,mahemdavad,148438,148438.0,gj,gj,True
629,mahudha,148439,148439.0,gj,gj,True
630,manavadar,148440,148440.0,gj,gj,True
631,mandvi,148441,148441.0,gj,gj,True
632,mangrol,148442,148442.0,gj,gj,True
633,mithapur,148444,148444.0,gj,gj,True
634,mogri,148445,148445.0,gj,gj,True
635,mundra,148446,148446.0,gj,gj,True
636,nargol,148447,148447.0,gj,gj,True
637,naroda,148448,148448.0,gj,gj,True
638,olpad,148449,148449.0,gj,gj,True
639,paddhari,148450,148450.0,gj,gj,True
640,padra,148451,148451.0,gj,gj,True
641,palitana,148452,148452.0,gj,gj,True
642,pardi,148453,148453.0,gj,gj,True
643,parnera,148454,148454.0,gj,gj,True
644,petlad,148455,148455.0,gj,gj,True
645,rajpipla,148456,148456.0,gj,gj,True
646,rajula,148457,148457.0,gj,gj,True
647,rander,148458,148458.0,gj,gj,True
648,sachin,148459,148459.0,gj,gj,True
649,sami,148460,148460.0,gj,gj,True
650,sanand,148461,148461.0,gj,gj,True
651,sarla,148462,148462.0,gj,gj,True
652,sayla,148463,148463.0,gj,gj,True
653,sihor,148464,148464.0,gj,gj,True
654,sinor,148465,148465.0,gj,gj,True
655,sojitra,148466,148466.0,gj,gj,True
656,songadh,148467,148467.0,gj,gj,True
657,thasra,148468,148468.0,gj,gj,True
658,umreth,148469,148469.0,gj,gj,True
659,unjha,148470,148470.0,gj,gj,True
660,utran,148471,148471.0,gj,gj,True
661,vadgam,148472,148472.0,gj,gj,True
662,valasan,148473,148473.0,gj,gj,True
663,vallabh vidyanagar,148474,148474.0,gj,gj,True
664,vasad,148475,148475.0,gj,gj,True
665,vejalpur,148476,148476.0,gj,gj,True
666,vijapur,148477,148477.0,gj,gj,True
667,viramgam,148478,148478.0,gj,gj,True
668,visnagar,148479,148479.0,gj,gj,True
669,vyara,148480,148480.0,gj,gj,True
670,wankaner,148481,148481.0,gj,gj,True
671,arki,148482,148482.0,hp,hp,True
672,bharmar,148483,148483.0,hp,hp,True
673,bilaspur,148484,148308.0,cg,cg,False
674,chari,148485,148485.0,hp,hp,True
675,dagshai,148486,148486.0,hp,hp,True
676,dharamsala,148487,148487.0,hp,hp,True
677,hari,148489,148489.0,hp,hp,True
678,jeori,148491,148491.0,hp,hp,True
679,junga,148492,148492.0,hp,hp,True
680,kala amb,148493,148493.0,hp,hp,True
681,kandaghat,148494,148494.0,hp,hp,True
682,kangra,148495,148495.0,hp,hp,True
683,kangri,148496,148496.0,hp,hp,True
684,kasauli,148497,148497.0,hp,hp,True
685,koti,148498,148498.0,hp,hp,True
686,kumar,148499,148499.0,hp,hp,True
687,majra,148500,148500.0,hp,hp,True
688,mandi,148502,148502.0,hp,hp,True
689,mashobra,148503,148503.0,hp,hp,True
690,nadaun,148504,148504.0,hp,hp,True
691,nagrota,148505,148505.0,hp,hp,True
692,nahan,148506,148506.0,hp,hp,True
693,nalagarh,148507,148507.0,hp,hp,True
694,palampur,148508,148508.0,hp,hp,True
695,rohru,148510,148510.0,hp,hp,True
696,shimla,148511,148511.0,hp,hp,True
697,solan,148512,148512.0,hp,hp,True
698,bahadurgarh,148514,148514.0,hr,hr,True
699,ballabgarh,148515,148515.0,hr,hr,True
700,beri,148516,148516.0,hr,hr,True
701,bhagal,148517,148517.0,hr,hr,True
702,dharuhera,148518,148518.0,hr,hr,True
703,fatehabad,148519,148519.0,hr,hr,True
704,gohana,148520,148520.0,hr,hr,True
705,gorakhpur,148521,148521.0,hr,hr,True
706,guriani,148522,148522.0,hr,hr,True
707,hansi,148523,148523.0,hr,hr,True
708,hodal,148525,148525.0,hr,hr,True
709,indri,148526,148526.0,hr,hr,True
710,jagadhri,148527,148527.0,hr,hr,True
711,jhajjar,148528,148528.0,hr,hr,True
712,jind,148529,148529.0,hr,hr,True
713,juan,148530,148530.0,hr,hr,True
714,julana,148531,148531.0,hr,hr,True
715,kanina,148532,148532.0,hr,hr,True
716,kanwali,148533,148533.0,hr,hr,True
717,kasan,148534,148534.0,hr,hr,True
718,khandsa,148535,148535.0,hr,hr,True
719,ladwa,148536,148536.0,hr,hr,True
720,munak,148537,148537.0,hr,hr,True
721,murthal,148538,148538.0,hr,hr,True
722,mustafabad,148539,148539.0,hr,hr,True
723,nagina,148540,148540.0,hr,hr,True
724,narnaul,148541,148541.0,hr,hr,True
725,narwana,148542,148542.0,hr,hr,True
726,nilokheri,148543,148543.0,hr,hr,True
727,palwal,148544,148544.0,hr,hr,True
728,radaur,148545,148545.0,hr,hr,True
729,rewari,148546,148546.0,hr,hr,True
730,sadhaura,148547,148547.0,hr,hr,True
731,safidon,148548,148548.0,hr,hr,True
732,saha,148549,148549.0,hr,hr,True
733,salwan,148550,148550.0,hr,hr,True
734,samalkha,148551,148340.0,dl,dl,False
735,sampla,148552,148552.0,hr,hr,True
736,sanghi,148553,148553.0,hr,hr,True
737,shahzadpur,148554,148554.0,hr,hr,True
738,siwani,148555,148555.0,hr,hr,True
739,sohna,148556,148556.0,hr,hr,True
740,tohana,148557,148557.0,hr,hr,True
741,agni,148558,148558.0,ka,ka,True
742,anekal,148559,148559.0,ka,ka,True
743,ankola,148560,148560.0,ka,ka,True
744,badami,148561,148561.0,ka,ka,True
745,bagalkot,148562,148562.0,ka,ka,True
746,balehonnur,148563,148563.0,ka,ka,True
747,banhatti,148564,148564.0,ka,ka,True
748,belluru,148565,148565.0,ka,ka,True
749,bhadravati,148566,148566.0,ka,ka,True
750,bhalki,148567,148567.0,ka,ka,True
751,bhatkal,148568,148568.0,ka,ka,True
752,bidadi,148569,148569.0,ka,ka,True
753,channagiri,148570,148570.0,ka,ka,True
754,channapatna,148571,148571.0,ka,ka,True
755,chikmagalur,148572,148572.0,ka,ka,True
756,chintamani,148573,148573.0,ka,ka,True
757,dandeli,148574,148574.0,ka,ka,True
758,dharwad,148575,148575.0,ka,ka,True
759,gokak,148576,148576.0,ka,ka,True
760,guledgudd,148577,148577.0,ka,ka,True
761,gundlupet,148578,148578.0,ka,ka,True
762,haliyal,148579,148579.0,ka,ka,True
763,hampi,148580,148580.0,ka,ka,True
764,haveri,148581,148581.0,ka,ka,True
765,hebri,148582,148582.0,ka,ka,True
766,hirekerur,148583,148583.0,ka,ka,True
767,honavar,148584,148584.0,ka,ka,True
768,hoskote,148585,148585.0,ka,ka,True
769,hospet,148586,148586.0,ka,ka,True
770,hubli,148587,148587.0,ka,ka,True
771,hunsur,148588,148588.0,ka,ka,True
772,ilkal,148589,148589.0,ka,ka,True
773,indi,148590,148590.0,ka,ka,True
774,jade,148591,148591.0,ka,ka,True
775,jamkhandi,148592,148592.0,ka,ka,True
776,javagal,148593,148593.0,ka,ka,True
777,kaiga,148594,148594.0,ka,ka,True
778,kampli,148595,148595.0,ka,ka,True
779,kanakapura,148596,148596.0,ka,ka,True
780,karkala,148597,148597.0,ka,ka,True
781,kengeri,148598,148598.0,ka,ka,True
782,kerur,148599,148599.0,ka,ka,True
783,kolar,148600,148600.0,ka,ka,True
784,kolhar,148601,148601.0,ka,ka,True
785,kollegal,148602,148602.0,ka,ka,True
786,kollur,148603,148603.0,ka,ka,True
787,koppa,148604,148604.0,ka,ka,True
788,koppal,148605,148605.0,ka,ka,True
789,kumta,148606,148606.0,ka,ka,True
790,kunigal,148607,148607.0,ka,ka,True
791,kunnur,148608,148608.0,ka,ka,True
792,kushalnagar,148609,1403062.0,ka,ka,False
793,lakshmeshwar,148610,148610.0,ka,ka,True
794,lingadahalli,148611,148611.0,ka,ka,True
795,londa,148612,state change,ka,ar/br/mp,False
796,madikeri,148613,148613.0,ka,ka,True
797,mahalingpur,148614,148614.0,ka,ka,True
798,malebennur,148615,148615.0,ka,ka,True
799,mallapur,148616,148616.0,ka,ka,True
800,malur,148617,148617.0,ka,ka,True
801,manipal,148618,,ka,,False
802,maski,148619,148619.0,ka,ka,True
803,mudhol,148620,148620.0,ka,ka,True
804,mudigere,148621,148621.0,ka,ka,True
805,mulki,148622,1403152.0,ka,ka,False
806,nagamangala,148623,148623.0,ka,ka,True
807,nandi,148624,148624.0,ka,ka,True
808,nanjangud,148625,148625.0,ka,ka,True
809,nelamangala,148626,148626.0,ka,ka,True
810,ponnampet,148628,148628.0,ka,ka,True
811,sangam,148630,148630.0,ka,ka,True
812,sankeshwar,148631,148631.0,ka,ka,True
813,sarjapur,148632,148632.0,ka,ka,True
814,savanur,148633,148633.0,ka,ka,True
815,sedam,148634,148634.0,ka,ka,True
816,shorapur,148636,148636.0,ka,ka,True
817,siddapur,148637,148637.0,ka,ka,True
818,sidlaghatta,148638,148638.0,ka,ka,True
819,sira,148639,148639.0,ka,ka,True
820,sringeri,148640,148640.0,ka,ka,True
821,tiptur,148641,148641.0,ka,ka,True
822,toranagallu,148642,148642.0,ka,ka,True
823,udupi,148643,148643.0,ka,ka,True
824,venur,148644,148644.0,ka,ka,True
825,vittal,148645,148645.0,ka,ka,True
826,whitefield,148646,148646.0,ka,ka,True
827,yelahanka,148647,148647.0,ka,ka,True
828,yelandur,148648,148648.0,ka,ka,True
829,yellapur,148649,148649.0,ka,ka,True
830,adur,148650,148650.0,kl,kl,True
831,alappuzha,148651,148651.0,kl,kl,True
832,aluva,148652,148652.0,kl,kl,True
833,attingal,148653,148653.0,kl,kl,True
834,calicut,148654,148654.0,kl,kl,True
835,chalakudi,148655,148655.0,kl,kl,True
836,chavakkad,148656,148656.0,kl,kl,True
837,chengannur,148657,148657.0,kl,kl,True
838,dharmadam,148658,148658.0,kl,kl,True
839,edapal,148659,148659.0,kl,kl,True
840,edayar,148660,148660.0,kl,kl,True
841,erattupetta,148661,148661.0,kl,kl,True
842,feroke,148662,148662.0,kl,kl,True
843,guruvayur,148663,148663.0,kl,kl,True
844,haripad,148664,148664.0,kl,kl,True
845,irinjalakuda,148665,148665.0,kl,kl,True
846,kadakkal,148666,148666.0,kl,kl,True
847,kalady,148667,148667.0,kl,kl,True
848,kalikavu,148668,148668.0,kl,kl,True
849,kalpetta,148669,148669.0,kl,kl,True
850,kannur,148670,148670.0,kl,kl,True
851,karukachal,148671,148671.0,kl,kl,True
852,kasaragod,148672,148672.0,kl,kl,True
853,kochi,148673,148673.0,kl,kl,True
854,kodungallur,148674,148674.0,kl,kl,True
855,kottakkal,148675,148675.0,kl,kl,True
856,kottarakara,148676,148676.0,kl,kl,True
857,koyilandi,148677,148677.0,kl,kl,True
858,kunnamangalam,148678,148678.0,kl,kl,True
859,kunnamkulam,148679,148679.0,kl,kl,True
860,kuttippuram,148680,148680.0,kl,kl,True
861,mala,148681,148681.0,kl,kl,True
862,mananthavady,148682,148682.0,kl,kl,True
863,manjeshwar,148683,148683.0,kl,kl,True
864,mavelikara,148684,148684.0,kl,kl,True
865,melattur,148685,148685.0,kl,kl,True
866,munnar,148686,148686.0,kl,kl,True
867,nedumangad,148687,148687.0,kl,kl,True
868,neyyattinkara,148688,148688.0,kl,kl,True
869,nilambur,148689,148689.0,kl,kl,True
870,nileshwar,148690,148690.0,kl,kl,True
871,palakkad,148691,148691.0,kl,kl,True
872,pandikkad,148692,148692.0,kl,kl,True
873,pappinisseri,148693,148693.0,kl,kl,True
874,paravur,148694,148694.0,kl,kl,True
875,pathanamthitta,148695,148695.0,kl,kl,True
876,pattambi,148696,148696.0,kl,kl,True
877,pattikkad,148697,148697.0,kl,kl,True
878,payyanur,148698,148698.0,kl,kl,True
879,perintalmanna,148699,148699.0,kl,kl,True
880,punalur,148700,148700.0,kl,kl,True
881,sulthan bathery,148701,148701.0,kl,kl,True
882,thalassery,148702,148702.0,kl,kl,True
883,thrissur,148703,148703.0,kl,kl,True
884,tirur,148704,148704.0,kl,kl,True
885,tirurangadi,148705,148705.0,kl,kl,True
886,tiruvalla,148706,148706.0,kl,kl,True
887,vazhakulam,148707,148707.0,kl,kl,True
888,wandoor,148708,148708.0,kl,kl,True
889,adas,148709,148709.0,mh,mh,True
890,agashi,148710,148710.0,mh,mh,True
891,ahmednagar,148711,148711.0,mh,mh,True
892,akluj,148712,148712.0,mh,mh,True
893,akot,148713,148713.0,mh,mh,True
894,alandi,148714,148714.0,mh,mh,True
895,alibag,148715,148715.0,mh,mh,True
896,ambad,148716,148716.0,mh,mh,True
897,apta,148718,148718.0,mh,mh,True
898,arvi,148719,148719.0,mh,mh,True
899,aundh,148720,148720.0,mh,mh,True
900,ballarpur,148721,148721.0,mh,mh,True
901,baramati,148723,148723.0,mh,mh,True
902,belapur,148724,148724.0,mh,mh,True
903,bhandara,148725,148725.0,mh,mh,True
904,bhokardan,148726,148726.0,mh,mh,True
905,bhor,148727,148727.0,mh,mh,True
906,boisar,148728,148728.0,mh,mh,True
907,borad,148729,148729.0,mh,mh,True
908,budhgaon,148730,148730.0,mh,mh,True
909,buldana,148731,148731.0,mh,mh,True
910,chakan,148732,148732.0,mh,mh,True
911,chakur,148733,148733.0,mh,mh,True
912,charan,148734,148734.0,mh,mh,True
913,chikhli,148735,148405.0,gj,gj,False
914,chinchwad,148736,148736.0,mh,mh,True
915,chiplun,148737,148737.0,mh,mh,True
916,chitegaon,148738,148738.0,mh,mh,True
917,colaba,148739,148739.0,mh,mh,True
918,dahanu,148740,148740.0,mh,mh,True
919,darwha,148741,148741.0,mh,mh,True
920,deolali,148742,148742.0,mh,mh,True
921,dharavi,148743,148743.0,mh,mh,True
922,dhule,148744,148744.0,mh,mh,True
923,dondaicha,148745,148745.0,mh,mh,True
924,durgapur,148746,148746.0,mh,mh,True
925,faizpur,148747,148747.0,mh,mh,True
926,gadhinglaj,148748,148748.0,mh,mh,True
927,ghansoli,148749,148749.0,mh,mh,True
928,ghoti,148750,148750.0,mh,mh,True
929,goregaon,148751,148751.0,mh,mh,True
930,hinganghat,148752,148752.0,mh,mh,True
931,hingoli,148753,148753.0,mh,mh,True
932,igatpuri,148754,148754.0,mh,mh,True
933,indapur,148755,148755.0,mh,mh,True
934,jamkhed,148757,148757.0,mh,mh,True
935,jaysingpur,148758,148758.0,mh,mh,True
936,jejuri,148759,148759.0,mh,mh,True
937,juhu,148760,148760.0,mh,mh,True
938,junnar,148761,148761.0,mh,mh,True
939,kaij,148762,148762.0,mh,mh,True
940,kalamb,148763,148763.0,mh,mh,True
941,kalamnuri,148764,148764.0,mh,mh,True
942,kale,148765,148765.0,mh,mh,True
943,kalmeshwar,148766,148766.0,mh,mh,True
944,kalwa,148767,148767.0,mh,mh,True
945,karad,148768,148768.0,mh,mh,True
946,karanja,148769,148769.0,mh,mh,True
947,karjat,148770,148770.0,mh,mh,True
948,karla,148771,148771.0,mh,mh,True
949,karli,148772,148772.0,mh,mh,True
950,khadki,148773,148773.0,mh,mh,True
951,khalapur,148774,148774.0,mh,mh,True
952,khamgaon,148775,148775.0,mh,mh,True
953,khapa,148776,148776.0,mh,mh,True
954,khed,148777,148777.0,mh,mh,True
955,khopoli,148778,148778.0,mh,mh,True
956,kodoli,148779,148779.0,mh,mh,True
957,koregaon,148780,148780.0,mh,mh,True
958,kurla,148781,148781.0,mh,mh,True
959,lasalgaon,148783,148783.0,mh,mh,True
960,loni kalbhor,148784,148784.0,mh,mh,True
961,madh,148785,148785.0,mh,mh,True
962,mahabaleshwar,148786,148786.0,mh,mh,True
963,mahad,148787,148787.0,mh,mh,True
964,mahim,148788,148788.0,mh,mh,True
965,majalgaon,148789,148789.0,mh,mh,True
966,malad,148790,148790.0,mh,mh,True
967,mangaon,148791,148791.0,mh,mh,True
968,manmad,148792,148792.0,mh,mh,True
969,mantha,148793,148793.0,mh,mh,True
970,math,148794,148794.0,mh,mh,True
971,matheran,148795,148795.0,mh,mh,True
972,mehkar,148796,148796.0,mh,mh,True
973,miri,148797,148797.0,mh,mh,True
974,mudkhed,148799,148799.0,mh,mh,True
975,murbad,148800,148800.0,mh,mh,True
976,murud,148801,148801.0,mh,mh,True
977,nandura,148803,148803.0,mh,mh,True
978,narayangaon,148804,148804.0,mh,mh,True
979,ojhar,148805,148805.0,mh,mh,True
980,osmanabad,148806,148806.0,mh,mh,True
981,pachora,148807,148807.0,mh,mh,True
982,palghar,148808,148808.0,mh,mh,True
983,palus,148809,148809.0,mh,mh,True
984,panchgani,148810,148810.0,mh,mh,True
985,pande,148811,148811.0,mh,mh,True
986,pandharpur,148812,148812.0,mh,mh,True
987,panhala,148813,148813.0,mh,mh,True
988,panvel,148814,148814.0,mh,mh,True
989,paras,148815,148815.0,mh,mh,True
990,paratwada,148816,148816.0,mh,mh,True
991,parel,148817,148817.0,mh,mh,True
992,partur,148818,148818.0,mh,mh,True
993,paud,148819,148819.0,mh,mh,True
994,peth,148820,148820.0,mh,mh,True
995,phaltan,148821,148821.0,mh,mh,True
996,pimple,148822,148822.0,mh,mh,True
997,pinjar,148823,148823.0,mh,mh,True
998,pirangut,148824,148824.0,mh,mh,True
999,prakasha,148825,148825.0,mh,mh,True
1000,purna,148826,148826.0,mh,mh,True
1001,pusad,148827,148827.0,mh,mh,True
1002,rahimatpur,148828,148828.0,mh,mh,True
1003,rahuri,148829,148829.0,mh,mh,True
1004,rajaram,148830,148830.0,mh,mh,True
1005,rajgurunagar,148831,148831.0,mh,mh,True
1006,ratnagiri,148832,148832.0,mh,mh,True
1007,roha,148833,148833.0,mh,mh,True
1008,satana,148834,148834.0,mh,mh,True
1009,satara,148835,148835.0,mh,mh,True
1010,selu,148836,148836.0,mh,mh,True
1011,sewagram,148837,148837.0,mh,mh,True
1012,sewri,148838,148838.0,mh,mh,True
1013,shahada,148839,148839.0,mh,mh,True
1014,shahapur,148840,148840.0,mh,mh,True
1015,shegaon,148841,148841.0,mh,mh,True
1016,shirala,148842,148842.0,mh,mh,True
1017,shirdi,148843,148843.0,mh,mh,True
1018,shirpur,148844,148844.0,mh,mh,True
1019,shirwal,148845,148845.0,mh,mh,True
1020,sillod,148846,148846.0,mh,mh,True
1021,sinnar,148847,148847.0,mh,mh,True
1022,sion,148848,148848.0,mh,mh,True
1023,sonai,148849,148849.0,mh,mh,True
1024,sopara,148850,148850.0,mh,mh,True
1025,takalghat,148851,148851.0,mh,mh,True
1026,talegaon,148852,148852.0,mh,mh,True
1027,talegaon dabhade,148853,148853.0,mh,mh,True
1028,taloda,148854,148854.0,mh,mh,True
1029,tardeo,148856,148856.0,mh,mh,True
1030,tasgaon,148857,148857.0,mh,mh,True
1031,trimbak,148859,148859.0,mh,mh,True
1032,trombay,148860,148860.0,mh,mh,True
1033,tumsar,148861,148861.0,mh,mh,True
1034,udgir,148862,148862.0,mh,mh,True
1035,umbraj,148863,148863.0,mh,mh,True
1036,vadgaon,148864,148864.0,mh,mh,True
1037,vaijapur,148865,148865.0,mh,mh,True
1038,vairag,148866,148866.0,mh,mh,True
1039,vani,148867,148867.0,mh,mh,True
1040,varangaon,148868,148868.0,mh,mh,True
1041,vashi,148869,148869.0,mh,mh,True
1042,vengurla,148870,148870.0,mh,mh,True
1043,vikhroli,148871,148871.0,mh,mh,True
1044,vinchur,148872,148872.0,mh,mh,True
1045,virar,148873,148873.0,mh,mh,True
1046,vite,148874,148874.0,mh,mh,True
1047,wada,148875,148875.0,mh,mh,True
1048,wadala,148876,148876.0,mh,mh,True
1049,wani,148877,148877.0,mh,mh,True
1050,washim,148878,148878.0,mh,mh,True
1051,worli,148879,148879.0,mh,mh,True
1052,yeola,148880,148880.0,mh,mh,True
1053,jowai,148881,148881.0,ml,ml,True
1054,nongpoh,148882,148882.0,ml,ml,True
1055,pala,148883,148627.0,ka,ka,False
1056,smit,148884,148884.0,ml,ml,True
1057,churachandpur,148885,148885.0,mn,mn,True
1058,kakching,148886,148886.0,mn,mn,True
1059,kanglatongbi,148887,148887.0,mn,mn,True
1060,kangpokpi,148888,148888.0,mn,mn,True
1061,thanga,148889,148889.0,mn,mn,True
1062,amba,148890,148890.0,mp,mp,True
1063,anjad,148891,148891.0,mp,mp,True
1064,ashta,148892,148892.0,mp,mp,True
1065,badnawar,148893,148893.0,mp,mp,True
1066,bagh,148894,148894.0,mp,mp,True
1067,barman,148895,148895.0,mp,mp,True
1068,barnagar,148896,148896.0,mp,mp,True
1069,barwaha,148898,148898.0,mp,mp,True
1070,betul,148899,148899.0,mp,mp,True
1071,chand,148900,148900.0,mp,mp,True
1072,dabra,148902,148902.0,mp,mp,True
1073,datia,148903,148903.0,mp,mp,True
1074,depalpur,148904,148904.0,mp,mp,True
1075,dhamnod,148905,148905.0,mp,mp,True
1076,dhar,148906,148906.0,mp,mp,True
1077,dindori,148907,148907.0,mp,mp,True
1078,guna,148908,148908.0,mp,mp,True
1079,harda,148909,148909.0,mp,mp,True
1080,hoshangabad,148910,148910.0,mp,mp,True
1081,kasrawad,148911,148911.0,mp,mp,True
1082,katni,148912,148912.0,mp,mp,True
1083,khargone,148913,148913.0,mp,mp,True
1084,maharajpur,148914,148914.0,mp,mp,True
1085,maheshwar,148915,148915.0,mp,mp,True
1086,mandla,148916,148916.0,mp,mp,True
1087,mhow,148917,148917.0,mp,mp,True
1088,multai,148918,148918.0,mp,mp,True
1089,narsinghpur,148919,148919.0,mp,mp,True
1090,niwas,148920,148920.0,mp,mp,True
1091,pachmarhi,148921,148921.0,mp,mp,True
1092,pandhurna,148922,148922.0,mp,mp,True
1093,petlawad,148923,148923.0,mp,mp,True
1094,piploda,148924,148924.0,mp,mp,True
1095,raisen,148925,148925.0,mp,mp,True
1096,rama,148927,148927.0,mp,mp,True
1097,sanawad,148928,148928.0,mp,mp,True
1098,sanwer,148929,148929.0,mp,mp,True
1099,sarai,148930,148930.0,mp,mp,True
1100,sehore,148931,148931.0,mp,mp,True
1101,seoni,148932,148932.0,mp,mp,True
1102,shajapur,148933,148933.0,mp,mp,True
1103,sidhi,148934,148934.0,mp,mp,True
1104,soni,148935,148935.0,mp,mp,True
1105,vidisha,148936,148936.0,mp,mp,True
1106,mamit,148937,148937.0,mz,mz,True
1107,serchhip,148938,148938.0,mz,mz,True
1108,wokha,148939,148939.0,nl,nl,True
1109,baisinga,148940,148940.0,od,od,True
1110,balliguda,148941,148941.0,od,od,True
1111,bargarh,148943,148943.0,od,od,True
1112,berhampur,148944,148944.0,od,od,True
1113,bhadrak,148945,148945.0,od,od,True
1114,bhawanipatna,148946,148946.0,od,od,True
1115,bolani,148947,148947.0,od,od,True
1116,burla,148948,148948.0,od,od,True
1117,chatrapur,148949,148949.0,od,od,True
1118,dhenkanal,148950,148950.0,od,od,True
1119,ganjam,148951,148951.0,od,od,True
1120,gunupur,148952,148952.0,od,od,True
1121,jajpur,148953,148953.0,od,od,True
1122,jaleswar,148954,148954.0,od,od,True
1123,jatni,148955,148955.0,od,od,True
1124,jharsuguda,148956,148956.0,od,od,True
1125,kalinga,148957,148957.0,od,od,True
1126,kantabanji,148958,148958.0,od,od,True
1127,kendrapara,148959,148959.0,od,od,True
1128,kesinga,148960,148960.0,od,od,True
1129,khurda,148961,state change,od,hr/mp/up,False
1130,koraput,148962,148962.0,od,od,True
1131,lanjigarh,148963,148963.0,od,od,True
1132,nayagarh,148964,148964.0,od,od,True
1133,nisha,148965,148965.0,od,od,True
1134,paradip,148966,148966.0,od,od,True
1135,patnagarh,148967,148967.0,od,od,True
1136,pipili,148968,148968.0,od,od,True
1137,rayagada,148969,148969.0,od,od,True
1138,rourkela,148970,148970.0,od,od,True
1139,samal,148971,148971.0,od,od,True
1140,sonepur,148972,148972.0,od,od,True
1141,sundargarh,148973,148973.0,od,od,True
1142,ajnala,148975,148975.0,pb,pb,True
1143,alawalpur,148976,148976.0,pb,pb,True
1144,amloh,148977,148977.0,pb,pb,True
1145,badhni kalan,148978,148978.0,pb,pb,True
1146,banga,148979,148979.0,pb,pb,True
1147,banur,148980,148980.0,pb,pb,True
1148,barnala,148981,148981.0,pb,pb,True
1149,batala,148982,148982.0,pb,pb,True
1150,beas,148983,148983.0,pb,pb,True
1151,begowal,148984,148984.0,pb,pb,True
1152,bhawanigarh,148985,148985.0,pb,pb,True
1153,budhlada,148986,148986.0,pb,pb,True
1154,dasuya,148987,148987.0,pb,pb,True
1155,dhilwan,148988,148988.0,pb,pb,True
