,city,REGION,CITY-NAME,CITY-CODE
4790,bhartpur,hp,bhartpur,876637
4791,chandabila,od,chandabila,1346098
4792,chandabila,wb,chandabila,597550
4793,gudur,ap,gudur,148158
4794,gudur,ka,gudur,1340826
4795,gudur,ts,gudur,1349467
4796,shamli,up,shamli,149334
4797,bhorgarh,dl,bhorgarh,726137
4798,anjugramam,tn,anjugramam,866131
4799,gokul chak,up,gokul chak,1351664
4800,gokul chak,wb,gokul chak,897587
4801,kanya nagar,wb,kanya nagar,601267
4802,kandikatkur,ts,kandikatkur,910499
4803,bagula,br,bagula,1333593
4804,bagula,mp,bagula,1342685
4805,bagula,wb,bagula,149353
4806,karunapuram,kl,karunapuram,726272
4807,karunapuram,tn,karunapuram,1349901
4808,peramangalam,kl,peramangalam,943247
4809,mallasandra,ka,mallasandra,927691
4810,parbatipur,od,parbatipur,941463
4811,parbatipur,wb,parbatipur,1355822
4812,indrapura,rj,indrapura,903057
4813,panniyankara,kl,panniyankara,940968
4814,parasia,br,parasia,1334778
4815,parasia,jh,parasia,941386
4816,parasia,mp,parasia,1345208
4817,parasia,up,parasia,1353512
4818,bukkacherla,ap,bukkacherla,880966
4819,manpur uttar,uk,manpur uttar,929153
4820,roha,gj,roha,1336965
4821,roha,mh,roha,148833
4822,roha,up,roha,1353866
4823,bagi,hp,bagi,1337110
4824,bagi,jh,bagi,1339469
4825,bagi,uk,bagi,1354603
4826,bagi,up,bagi,868906
4827,palangarai,tn,palangarai,939793
4828,kotwa,br,kotwa,1334452
4829,kotwa,mp,kotwa,1344540
4830,kotwa,up,kotwa,919967
4831,beypore,kl,beypore,875156
4832,dharau,up,dharau,890171
4833,gopalganj,br,gopalganj,265667
4834,gopalganj,jh,gopalganj,1339778
4835,gopalganj,mp,gopalganj,1343738
4836,gopalganj,up,gopalganj,741100
4837,gopalganj,wb,gopalganj,1355647
4838,srivilliputhur,tn,srivilliputhur,245501
4839,barat pahari,up,barat pahari,872293
4840,jadabpur,wb,jadabpur,726650
4841,ballipur,up,ballipur,870465
4842,mokokchung,nl,mokokchung,61066
4843,vuyyuru,ap,vuyyuru,148240
4844,dhaula kuan,dl,dhaula kuan,890414
4845,palsunda,wb,palsunda,940178
4846,bhanderkhola,wb,bhanderkhola,596541
4847,jaichandpura,rj,jaichandpura,903896
4848,pollachi,tn,pollachi,63963
4849,jharia,br,jharia,1334226
4850,jharia,jh,jharia,1339860
4851,jharia,mp,jharia,1344031
4852,jharia,od,jharia,1346223
4853,jharia,rj,jharia,1348301
4854,jharia,up,jharia,1352042
4855,jharia,wb,jharia,600639
4856,gollagunta,ap,gollagunta,897674
4857,bangchatra,wb,bangchatra,594836
4858,bandivarigudem,ap,bandivarigudem,871207
4859,karunakaracheri,tn,karunakaracheri,912513
4860,khera,hp,khera,1337796
4861,khera,hr,khera,1338942
4862,khera,jh,khera,916278
4863,khera,mp,khera,1344413
4864,khera,pb,khera,1347014
4865,khera,rj,khera,1348482
4866,khera,uk,khera,1355048
4867,khera,up,khera,1352474
4868,bhupati nagar,wb,bhupati nagar,878168
4869,gangal,wb,gangal,894863
4870,kantalia,wb,kantalia,911122
4871,ariadaha,wb,ariadaha,626690
4872,kavanur,ap,kavanur,1333183
4873,kavanur,kl,kavanur,1341142
4874,kavanur,tn,kavanur,913690
4875,kodgaon,mh,kodgaon,918045
4876,pattambi,kl,pattambi,148696
4877,dewari,cg,dewari,1335519
4878,dewari,hp,dewari,1337442
4879,dewari,jh,dewari,889241
4880,dewari,mp,dewari,1343463
4881,dewari,uk,dewari,1354804
4882,dewari,up,dewari,1351329
4883,harda khurd,mp,harda khurd,900554
4884,nandigram,wb,nandigram,935687
4885,savali,mh,savali,954305
4886,adyar,mh,adyar,1341183
4887,adyar,tn,adyar,149101
4888,jalalipatti,up,jalalipatti,904242
4889,samastipur,br,samastipur,148301
4890,gurpara,wb,gurpara,899487
4891,babhani,br,babhani,868011
4892,babhani,up,babhani,1350214
4893,purakkadi,kl,purakkadi,664970
4894,ghoga,as,ghoga,1333430
4895,ghoga,dl,ghoga,1336507
4896,ghoga,pb,ghoga,896546
4897,ghoga,wb,ghoga,1355633
4898,pathara,br,pathara,1334798
4899,pathara,mp,pathara,1345244
4900,pathara,od,pathara,942396
4901,pathara,rj,pathara,1348917
4902,pathara,up,pathara,1353575
4903,tikrapara,cg,tikrapara,1336463
4904,tikrapara,od,tikrapara,963169
4905,athani,ka,athani,726223
4906,athani,tn,athani,1349869
4907,chokkasandra,ka,chokkasandra,885876
4908,budhanpur,hr,budhanpur,1338604
4909,budhanpur,mp,budhanpur,1343200
4910,budhanpur,pb,budhanpur,1346734
4911,budhanpur,rj,budhanpur,1347837
4912,budhanpur,up,budhanpur,880807
4913,salar,cg,salar,951530
4914,salar,jk,salar,1340660
4915,salar,wb,salar,1355873
4916,zeenath saint,tn,zeenath saint,665001
4917,chandi,br,chandi,609037
4918,chandi,cg,chandi,1335441
4919,chandi,hp,chandi,1337333
4920,chandi,hr,chandi,1338614
4921,chandi,mh,chandi,1341418
4922,chandi,mp,chandi,1343253
4923,chandi,rj,chandi,1347861
4924,chandi,ts,chandi,1349382
4925,chandi,up,chandi,1351064
4926,chandi,wb,chandi,1355579
4927,elinjipra,kl,elinjipra,893395
4928,barapathar,ml,barapathar,872256
4929,barapathar,mp,barapathar,1342836
4930,charipara,tr,charipara,883260
4931,hingoniya,mp,hingoniya,901916
4932,hingoniya,rj,hingoniya,1348217
4933,kelabagan,wb,kelabagan,601495
4934,nava,gj,nava,936849
4935,gummidipundi,tn,gummidipundi,256361
4936,kodur,ap,kodur,1333187
4937,kodur,ka,kodur,1340911
4938,kodur,kl,kodur,1341143
4939,kodur,tn,kodur,918139
4940,kodur,ts,kodur,1349544
4941,parsa,br,parsa,941747
4942,parsa,cg,parsa,1336189
4943,parsa,jh,parsa,1340122
4944,parsa,up,parsa,1353534
4945,parsa,wb,parsa,1355825
4946,sujapur,br,sujapur,1335077
4947,sujapur,hr,sujapur,1339361
4948,sujapur,mp,sujapur,1345773
4949,sujapur,pb,sujapur,1347390
4950,sujapur,up,sujapur,1354299
4951,sujapur,wb,sujapur,959138
4952,kalpa,br,kalpa,1334266
4953,kalpa,hp,kalpa,603753
4954,kalpa,mp,kalpa,1344132
4955,manthani,ts,manthani,929226
4956,bhagtpura,uk,bhagtpura,875540
4957,karasangal,tn,karasangal,911719
4958,paharpur,br,paharpur,1334746
4959,paharpur,jh,paharpur,939308
4960,paharpur,pb,paharpur,1347216
4961,paharpur,uk,paharpur,1355249
4962,paharpur,up,paharpur,1353433
4963,sonapur,as,sonapur,1333490
4964,sonapur,br,sonapur,1335059
4965,sonapur,jh,sonapur,958420
4966,sonapur,mh,sonapur,1342362
4967,sonapur,od,sonapur,1403722
4968,sonapur,ts,sonapur,1349808
4969,sonapur,up,sonapur,1354264
4970,sonapur,wb,sonapur,1355909
4971,mithipur,wb,mithipur,931651
4972,chiyyaram,kl,chiyyaram,726265
4973,songadh,gj,songadh,148467
4974,lingapuram,ap,lingapuram,1333223
4975,lingapuram,cg,lingapuram,1335996
4976,lingapuram,tn,lingapuram,924284
4977,lingapuram,ts,lingapuram,1349588
4978,pulpalli,kl,pulpalli,664969
4979,govindapur,ka,govindapur,1340823
4980,govindapur,od,govindapur,898448
4981,govindapur,ts,govindapur,1349460
4982,rojhala,rj,rojhala,949785
4983,kampasamudram,ap,kampasamudram,910069
4984,sachana,gj,sachana,950371
4985,karuvarakundu,kl,karuvarakundu,256329
4986,cherthala,kl,cherthala,659907
4987,nai basti,jk,nai basti,1340602
4988,nai basti,mp,nai basti,1344998
4989,nai basti,up,nai basti,935036
4990,mankada,kl,mankada,928972
4991,kokrajhar,as,kokrajhar,148263
4992,erumpatti,tn,erumpatti,893587
4993,maharajpur,br,maharajpur,1334545
4994,maharajpur,cg,maharajpur,1336016
4995,maharajpur,jh,maharajpur,1340012
4996,maharajpur,mh,maharajpur,1341978
4997,maharajpur,mp,maharajpur,148914
4998,maharajpur,rj,maharajpur,1348628
4999,maharajpur,uk,maharajpur,1355125
5000,maharajpur,up,maharajpur,1352852
5001,maharajpur,wb,maharajpur,1355768
5002,kharasi,gj,kharasi,915624
5003,saidapet,tn,saidapet,149198
5004,indlur,ap,indlur,903029
5005,dharmavaram,ap,dharmavaram,726046
5006,dharmavaram,ts,dharmavaram,148146
5007,murarai,wb,murarai,256274
5008,panruti,tn,panruti,149176
5009,alattur,tn,alattur,864576
5010,irimbiliyam,kl,irimbiliyam,726268
5011,salarpur,br,salarpur,1334934
5012,salarpur,hr,salarpur,604935
5013,salarpur,rj,salarpur,1349050
5014,salarpur,up,salarpur,1353967
5015,kalidaspur,br,kalidaspur,1334263
5016,kalidaspur,jh,kalidaspur,909187
5017,kalidaspur,wb,kalidaspur,1355694
5018,rath,up,rath,149322
5019,vanjarwadi,mh,vanjarwadi,966507
5020,padampur,br,padampur,1334741
5021,padampur,cg,padampur,1336155
5022,padampur,jh,padampur,939021
5023,padampur,mh,padampur,1342135
5024,padampur,mp,padampur,1345125
5025,padampur,od,padampur,1346394
5026,padampur,rj,padampur,1348861
5027,padampur,uk,padampur,1355244
5028,padampur,up,padampur,1353413
5029,narasingapuram,ap,narasingapuram,1333259
5030,narasingapuram,tn,narasingapuram,936106
5031,narasingapuram,ts,narasingapuram,1349688
5032,madhapur,od,madhapur,1346334
5033,madhapur,ts,madhapur,726504
5034,madhapur,up,madhapur,1352813
5035,digras,mh,digras,891327
5036,appaipalle,ts,appaipalle,866395
5037,ghatampur,mp,ghatampur,1343698
5038,ghatampur,up,ghatampur,726596
5039,ghatampur,wb,ghatampur,1355632
5040,jinnaram,ts,jinnaram,906789
5041,mahadebnagar,jh,mahadebnagar,1340009
5042,mahadebnagar,wb,mahadebnagar,925825
5043,pakki sarai,br,pakki sarai,939646
5044,firozpura,rj,firozpura,893860
5045,lakhanpur,br,lakhanpur,1334502
5046,lakhanpur,cg,lakhanpur,1335983
5047,lakhanpur,gj,lakhanpur,1336832
5048,lakhanpur,hp,lakhanpur,1337873
5049,lakhanpur,jh,lakhanpur,1339982
5050,lakhanpur,jk,lakhanpur,1340550
5051,lakhanpur,mp,lakhanpur,1344616
5052,lakhanpur,od,lakhanpur,922938
5053,lakhanpur,pb,lakhanpur,1347055
5054,lakhanpur,rj,lakhanpur,1348580
5055,lakhanpur,uk,lakhanpur,1355099
5056,lakhanpur,up,lakhanpur,1352709
5057,amodra,gj,amodra,865521
5058,uruli devachi,mh,uruli devachi,965812
5059,pathanapuram,kl,pathanapuram,726288
5060,kumguri,as,kumguri,920949
5061,girisamudram,tn,girisamudram,897156
5062,chahardi,mh,chahardi,881474
5063,govindapuram,ap,govindapuram,1333150
